text,label,five_folds,ten_folds,train_test_split 
Seit dem Gratis-Gig in Chemnitz hat sich die Band als linksextrem geoutet.,0.0,3,7,0
"Solange wir uns nicht eingestehen, dass hier im Zuge der Migrationspolitik der letzten 30 Jahre, sehr viele asoziale und Menschen aus archaischen Strukturen in unser Land gekommen sind und die Entscheidungen 2015 rd 1,5 Mio junge Männer ins Land zu lassen wohl rückblickend ziemlich naiv gewesen ist, wird sich hier auch nichts ändern , wir auch in drei Jahren noch reden und unsere Freiheit immer kleiner wird.....",1.0,3,7,0
"Ihr Parlament handle „völlig verantwortungslos”, schimpft er?  Lieber Herr Schulz, auch die deutschen Parlamente und besonders die von Ihnen persönlich geprägte EU Bürokratie ist völlig  verantwortungslos.   Das werden die leistungsfähigen Bürger und Steuerzahler bei der EU Wahl und den kommenden Wahlen auch zeigen. ",0.0,3,7,0
"""Geplante Türkische Schulen in Deutschland lösen Besorgnis aus"" Nicht nur diese lösen bei mir Besorgnis aus.  Die Kulturvereine e.V. Moscheen e.V.  Shisha Bar die Grauen Wölfe , Integration vereine,  Flüchtlingsbeiräte, die Geldwäsche Geschäfte Friseure und.. Aber unser Politiker sind nicht besorgt wenn wir unterwandert werden von Islamisten. Erdogan will das große Osmanisch Reich.",1.0,3,7,0
"Jarzombek verkörpert all das, wofür die CDU bei den letzten Wahlen abgestraft wurde. Schauschläger sind nicht das, was junge Wähler mögen.",0.0,3,7,0
"Bitte schließen Sie das Kommentarforum, da die Täter Migranten sind.",1.0,3,7,0
"Helfersyndrom. So ist das, mit ""Helfern"": Die verursachen erst die Notlage, bevor sie helfen können. Ist bei Staat und Politik leider sehr häufig so.",0.0,3,7,0
"Ja, Deutschland ist das Land, wo alles für das Kinderwohl getan wird. Konnte man jetzt wieder super am Campingplatz in Lügde erkennen.  Aber hauptsache hier ist genug Geld, Platz und Verständnis für 2 Millionen alleinreisende Herren, die hier unsere Kultur bereichern.",1.0,3,7,0
"Weder irgendwelche nicht integrierte Ostdeutsche noch ein Haufen Neonazis, die die erste Strophe singen sind für mich ein Grund, die Hymne, die so lange für meinen Staat steht, zu verwerfen.",0.0,3,7,0
"Die meisten hier finden offenbar, dass Tönnies in der Sache recht hat, zwar ungeschickt ausgedrückt, aber so, das es jeder versteht.  Wem das nicht politisch korrekt genug ist, kann noch ein paar Gendersternchen einstreuen. Ich denke aber auch ohne *, dass neben den Afrikanern auch die Afrikanerinnen gemeint sind (klappt sonst nicht). ",1.0,3,7,0
"Wie Waffen und Munition wurden beschlagnahmt? Hat uns nicht vor ein paar Tagen ein Türkei-Experte hier in einem RPO Artikel erklärt wie es zu den Knallgeräuschen auf Hohzeitsfeiern kommt ;-)  ZITAT: ""Außerdem könnten Schläge auf die türkische Trommel eine Lautstärke erreichen, die mit Schüssen aus Schreckschusspistolen verwechselt werden könnten.""",0.0,3,7,0
"es scheint im Merkel-Politbüro doch noch vernünftige Menschen zu geben, die nicht mehr bereit sind diesen Islamirrsinn weiter mitzutragen und hier klare Regeln einfordern. Nur so kann man die gesellschaftlichen Probleme, die durch die muslimische Masseneinwanderung entstanden sind lösen. Falsche Toleranz ist hier völlig fehl am Platz.",1.0,3,7,0
Dann kommt der Klimawandel.,0.0,3,7,0
"Konsequent verfolgen und bedrohen! Die müssen jederzeit einen Beobachter hinter sich fühlen. Und alles was von denen abgeschoben werden kann, raus damit,",1.0,3,7,0
"Ich kann kaum glauben, was ich gelesen habe und bin erschüttert. Wie erbärmlich muss man sein, um über das ergreifende Schicksal von Anne Frank eine noch erbärmlichere Satire zu machen.  Fremdschämen ist bei weitem noch zu wenig.  Die Verantwortlichen dieser ""Satire"" sollten sich mindestens entschuldigen!",0.0,3,7,0
"„Sozialleistungen als legale Einnahmequelle.“  Der deutsche Steuerzahler muss sich nicht nur verarsch... vorkommen, er wird es auch. Schuld daran sind diejenigen Politiker, die auch noch fordern, dass es die „Grundsicherungen“ wie Hartz IV ohne Gegenleistung geben soll.  Wenn die Clans den ganzen Tag einem 1 € Job nachgehen müssten, hätten sie keine Zeit den ganzen Tag in Sisha Bars abzuhängen und ihren kriminellen Geschäften nachzugehen.  ",1.0,3,7,0
"Traurig, dass solche Blöcke nötig sind.  Aber warum nicht zusätzlcih sinnvoll nutzen? Riesige Menschenmassen werden sich wohl kaum drum versammeln, sondern nur diejenigen, die ohnehin an dieser Ecke stehen würden, um ihren Glühwein zu trinken. 100%ige Sicherheit gibts nirgends, noch nicht mal in den eigenen 4 Wänden.",0.0,3,7,0
"Ist eine Qualifikation für den Job, einen Migrationshintergrund zu haben?",1.0,3,7,0
"Es ist schon interessannt. Trump zündet das Haus an, und andere sollen sich in die Flammen stürzen. Es geht doch hier nur um US Interessen. Warum sollen andere Nationen den Kopf hinhalten. Jahrelang verhandeln intelligente Menschen den Atomsperrvertrag mit dem Iran. Alles war gut. Und dann kam er.......  Richtig so Herr Maas. Das ist ein Konlikt der ohne Not entstaden ist.",0.0,3,7,0
"Wir brauchen zwei Eingänge D und MA D steht für deutsch MA steht für Migration. Ausländer (Passkontrolle, Fingerabdruck, Durchsuchung nach Waffen, etc.) Bei Ryan air heisst das Priority. ",1.0,3,7,0
"Politiker und Journalisten schwadronieren doch so gerne über Demokratie.  Welche der Parteien hat im letzten Wahlkampf zur Bundestagswahl offensiv und nicht im Kleingedruckten derartig einschneidende Änderungen angekündigt oder für eine CO2 Steuer geworben?  Ich denke, für so was sollte es erst einmal ein durchdachtes Konzept geben und dann Neuwahlen. Damit der Bürger zwischen verschiedenen Alternativen entscheiden kann.",0.0,3,7,0
"Wer gibt den Vögeln das Recht Strassen zu blockieren. Polizei hat alles richtig gemacht. Es wird nicht mehr lange dauern, dann gibt es ganz andere Formen von Gewalt auf Deutschlands Straßen. NS. Der Verband der Studierenden aus Kurdistan e.V. sollte mal in Kurdistan demonstrieren - dann ist die große Klappe ganz schnell still!",1.0,3,7,0
"Wenn man alleine sieht, aus welcher Ecke hier die Kritik an der Kanzlerin mit den üblichen Totschlagargumenten kommt, weiss man, dass Sie recht hat. Und die Kinder und Jugendlichen erst recht.",0.0,3,7,0
"Der Islam ist die größte Gefahr für die freie Welt, der gehört nicht zu Deutschland und gehört verboten. Alle Anschläge in jüngster Zeit oder Enthauptungen (siehe Marokko), wurden im Namen des Islam begangen. Einfach mal den Koran in der Deutschen Übersetzung lesen. Da wird einem Angst und Bange. ",1.0,3,7,0
"Alles erdenklich Gute,und gute hoffentliche Genesung,Alexander Sulzer. Alles andere ist jetzt völlig nebensächlich und unerheblich!!!",0.0,3,7,0
"Wenn ein Holocaust-Überlebender mit eindringlichen Worten uns Deutsche appelliert, kann ich das schon nachvollziehen, wenn er trennen kann, ob das Judentum oder die israelische Politik von Deutschen kritisiert wird.  Wenn Millionen schlimmster Feinde der Juden ins Land gelassen werden, wundert es mich nicht, wenn sich der Antisemitismus auf unseren Straßen wieder verschärft. ",1.0,3,7,0
Wie man schnell Bauprojekte durchzieht kann man sich mal in den Niederlanden anschauen - da wäre diese Tranigkeit undenkbar ...,0.0,3,7,0
"es kommt von den chinesen, die fressen doch hund katze maus...",1.0,3,7,0
Eine staatl. geprüfte Erzieherin macht eine 4-jährige Ausbildung in einer Fachschule. Dies wird staatl. nicht finanziert bzw. man erhält ein mickriges Bafög. Dazu folgt noch 1 praktisches Jahr indem lediglich rd. 1000 EUR gezahlt werden.  Eine Tagesmutter macht mal eben nebenbei an Wochenenden 160 Stunden u. fühlt sich benachteiligt ?  Das ist lächerlich. ,0.0,3,7,0
Das bringt MG Rheydt richtig nach vorne was die Besucher Zahlen betrifft. Es wird Millionen Menschen aus der ganzen Welt nach MG-Rheydt locken die in unsere Shisha Bars und Wettbüros und Döner Buden besuchen werden. Als kleine Untermalung gibt es Müll von Zuwandern.  ,1.0,3,7,0
"Soviel zu Einigkeit und Geschlossenheit. Beim ""nicht erwarteten"" Aufschrei der Öffentlichkeit fällt die Geschlossenheit und man rudert schnell ein Stück zurück. Finde ich aber gut, dass die 2 Hauptakteure sich nicht einfach ausleben können.",0.0,3,7,0
"Sehr vorbildlich. Sicher nehmen diese Herrschaften die wahrscheinlich dann hier Gestrandeten gerne bei sich zuhause auf und bieten Ihnen eine Vollversorgung und bürgen auch für Sie... Wie, jetzt nicht ?? Also ich bitte Sie.....",1.0,3,7,0
"Die CDU ist sich nicht zu schade, ihren polnisch stämmigen Generalsekretär Ziemiak nach Polen zu schicken, um dort um Stimmen für von der Leyen zu betteln und irgendwelche Zugeständnisse zu machen. Und das bei den verhassten Rechten.",0.0,3,7,0
"Auch an Bahnhöfen muss man wohl ""ausländerrechtliche Konsequenzen“ einführen. Schon wieder ist eine Frau, diesmal mit Kind, von einem Ausländer ins Gleisbett gestoßen worden, wobei das Kind starb. Nicht nur in Freibädern, sondern an vielen Orten wird das Problem mit Migranten sichtbar und für viele auch spürbar.",1.0,3,7,0
"...und unsere Politik schaut zu wie man Deutschland abschafft,ergötzt sich in Prozentpunkte und wie behalte ich meine Macht und was dazu kommt ""wenn man nicht mehr weiter weis,Gründen wir einen Laberkreis"",Danke Berlin,für nichts",0.0,3,7,0
"Vielleicht hat der ""Große Bruder"" ja eine andere Möglichkeit gefunden günstiger an afghanisches Opium zu kommen. Eines steht jedenfalls fest, die Russen waren wesentlich schlauer, sind abgezogen und haben zugeschaut, wie sich die Mohamedaner selbst zerfleischen, beispielhaft. ",1.0,3,7,0
"Wann hört dieser ideologische Wahnsinn mit den Umweltspuren endlich auf bzw. wird rückgängig gemacht?  Jeder Mensch mit gesundem Menschenverstand weiß, dass sich die CO2-Belastung erhört, wenn es mehr Staus und mehr Stop&Go-Verkehr durch gesperrte Straßen und Spuren gibt. Von kilometerlangen Umwegen (Ausweichverkehr) ganz zu schweigen.  Ich kann nur schwer hoffen, dass alle Düsseldorfer diesen Punkt bei der nächsten Kommunalwahl berücksichtigen.",0.0,3,7,0
"Buzzz Montag, 6. Mai 2019, 14:10 Uhr  Ihrer Leseschwäche ist es wohl geschuldet, dass nirgendwo etwas von ausufernden Hochzeiten bei Spaniern, Griechen und Italiener zu lesen ist. Es ist immer nur eine Fraktion, die meint bei diesem Thema über dem Gesetz zu stehen.",1.0,3,7,0
"Lügen gehören zur Menschheit - Tiere können das übrigens auch ... Ich versuche Lügen zu vermeiden - nicht aus Anstand sondern aus Bequemlichkeit. Gut und erfolgreich zu lügen, ist nämlich auf Dauer sehr anstrengend und erfordert höchste Konzentration.",0.0,3,7,0
"Toll jetzt kocht wieder jedes Bundesland seine eigne Suppe! Und so wird das wieder nix!   NRW hat im Übrigen genug Migranten, die in unsere Sozialkassen eingewandert sind. Also lasst es besser....!",1.0,3,7,0
DDR 2,0.0,3,7,0
"Der Islam - eine tolerante Religion. Sollte unbedingt Teil unserer abendländischen Kultur werden. Alleine schon der Vielfalt wegen ,-)",1.0,3,7,0
" Was waren das noch für schöne Zeiten, als vor 40 Jahren die  Scientolgy-Church als stärkste Bedrohung Deutschlands wahrgenommen  wurde. ",0.0,3,7,0
"Wie Immer tausend Diskussionen runder Tisch und viel bla bla  Typisch Deutsch hier wird ein Problem verwaltet. Die Lösung ist das aber nicht di ist nur konsequent auf diese Typen in unserem Land zu verzichten, die kein Anstand und Respekt haben.  Die die da sind  bei der kleinsten Auffälligkeit raus aus Deutschland und ab morgen keinen mehr reinlassen, dann wird sich das Leben in vielen Bereichen wieder deutlich verbessern. ",1.0,3,7,0
"Dibrink  Das stimmt. Zu halten war er damals nicht, der Lockruf des Geldes aus Wolfsburg war zu laut. Zurückholen für 7 Mio. Das wäre locker möglich gewesen. Die Hälfte dessen was man für Weltmeisterchen Kramer gezahlt hat. Bei 11 Mio. für den Verkauf hätte man 4 Mio. in das Gehalt des Spielers investieren können.",0.0,3,7,0
"Aha, der deutsch-afghanische Staatsangehörige Abdul Hamid S. Die Polizei wird von Migranten unterwandert und nun auch die Bundeswehr. Es wird Zeit, dass bald der Posten des Bundeskanzlers von einem Clan-Mitglied besetzt wird, damit hier endlich die Sharia eingeführt wird.",1.0,3,7,0
"Aha, und darum steigt heute doe Börse stark an. Entweder irren sich die Wahrsagerinstitute oder die Aktienkäufer. ",0.0,3,7,0
"Kein Wort darüber wer denn die ""wenigen"" sind, die Übergriffig werden! Aber jeder weiss es! Vor 20 Jahren hat es sowas noch nicht gegeben! Danke Höllenmerkel!",1.0,3,7,0
Dieser Stecker ist älterer Bauart wahrscheinlich aus dem Physikraum einer Schule und sollte weggeschlossen werden. Desweiteren sollte man die Kinder über die  Gefahren des Elektrischen Stroms aufklären!,0.0,3,7,0
"Ich schlage vor, dass alle Mitglieder des Vereins abgeschoben werden, da sie aus einem sicheren Herkunftsland kommen. Dort können sie ja dann gerne eine Moschee bauen.",1.0,3,7,0
"Wir bombardieren uns täglich mit Giften, die zusammen ihre Wirkung potenzieren. Angefangen bei ""Mückensprays"" in Wohnungen über Gifte im Garten, tonnenweise ""Biozide ""gegen den Eichenprozessionsspinner und eben die Millionen Tonnen an verschiedensten Giften in der Landwirtschaft. Alle zusammen führten zu einem Zusammenbruch der Artenvielfalt und einem enormen Anstieg von Krankeiten wie Allergien und Krebs. Aber wir Menschen sind so blöd, wir betteln ja sogar um den Einsatz dieser Gifte.",0.0,3,7,0
"Wenn es nach den Grünen geht wird Knecht Ruprecht abgeschafft aber dafür weitere tausende Flüchtlinge ins Land geholt die dann Ihren eigenen ""Knecht Ruprecht"" hier in Deutschland spielen dürfen auf Kosten und das Leben der Bürger in diesem Lande.  Unwählbar diese Partei. ",1.0,3,7,0
"Man kann sich nur immer wieder wundern, wie viele Politiker in Deutschland den Amtseid ""zum Wohle des deutschen Volkes"" ablegen -  um sich dann in der Praxis vollkommen schmalos  gegen das Land zu agieren. Aber solange die Mehrheit der Wähler das honoriert machen sie wohl alles richtig !? ",0.0,3,7,0
"Was für mich vom Kirchentag bleibt, ist  VULVA Malen;-) ich kann nicht mehr vor Lachen!  Die Kirchenjünger, die ja alle für Refugees welcome sind, sollten doch mal ein paar muslimische Frauen zum Vulva Malen einladen, inkl. Ehemännern, bin gespannt auf die Reaktionen. Aber alles Friede, Freude, Eierkuchen im BRD Stadel. Man bin ich froh, dass ich mit 18 schon aus dem Verein ausgestiegen bin!",1.0,3,7,0
Ich finde die Regelung das jeder Haushalt zahlen muss einfach RICHTIG. Es ist schlichtweg egal ob ich die öffentlich rechtlichen sehe oder nicht. Ich habe die Möglichkeit sie zu sehen und das reicht.,0.0,3,7,0
"Bulgarien würde wohl kaum mit offenen Armen aufnehmen. Wie würde wohl unser Land reagieren, wenn wir vom Ausland kriminell gewordene Deutsche aufnehmen sollten. Und: Selbst, wenn es zu einem Deal mit Bulgarien käme. (Michel zahlt). Die EU hat offene Grenzen. Wie es im RTL Mittagsmagazin verlautete, gehören die Familien einer Ethnie an, die hier seit der Nazizeit Schonraum hat und mit der die Bulgaren einschlägige (Negativ-) Erfahrungen haben.",1.0,3,7,0
"Es ist einfach nur traurig wenn man sich die Kommentare hier anschaut. Es sind die gleichen wie schon vor Jahren. Und es passiert absolut nichts. Politiker und Justiz versagen auf der ganzen Linie und die Medien halten generell den Deckel drauf. Aber die Herrschaften sind ja eh Realitaetsfremd wenn es um die tatsaechlichen Verhaeltnisse in Deutschland geht. Und in ein paar Jahren wieder die gleichen Kommentare, nur dann sind schon ein paar Deutsche Staedte untergegangen.",0.0,3,7,0
"Merkel, Roth, Nahles, vd Leyen, AKK, EKD usw. ist ein Beweis, dass Frauen in der Politik, zumindest in Deutschland nichts zu suchen haben. Der Schaden ist immens. Meine Meinung.",1.0,3,7,0
Da muss der Verein aber ein Supertrumpf in der Hinterhand haben und einen erfolgreichen Trainer so vor den Kopf zu hauen. Hoffentlich wird das nicht die erste große Fehlentscheidung der Führung sein. Erinnert mich aber allerdings irgendwie an die letzte Bundesligaspielzeit mit Norbert Meier. VIELEN DANK FRIEDHELM FUNKEL,0.0,3,7,0
"so_ist_es ‎Mittwoch‎, ‎27‎. ‎März‎ ‎2019‎ ‎12‎:‎54 Uhr …...Und in Deutschland gibt es das alles nicht: Mord, Vergewaltigung, Zwangsprostitution (interessant, wer hier in Deutschland mittlerweile dahinter steht) und Billiglohnjobs (erinnert an Sklaverei)??….. ",1.0,3,7,0
Mal ehrlich gesagt. Wer hätte schon damit gerechnet das 1 Milliarde 40mal so schnell durchgeboxt werden wie 40 Milliarden für etwas immer noch recht illusonäres wie der Klimawandel. Und als Zugabe noch fast eine Milliarde für den Wald.   Der Entscheidungszeitraum verhält sich immer umgekehrt proportional zu den Summen die verteilt werden.  Dolle Regierung.,0.0,3,7,0
"Die Wahl für die AfD ist eine Folge der Migrationskriese, weil keine der Regierunsparteien ein anderes Konzept hat, als ""Alle dürfen rein""  Selbst die CDU/CSU ist ja gegen einen harte Gangart.... - Keine Geldleistungen, nur Sachleistungen  - biometrische Identifikation aller Eingereisten  - Abschiebehaft für alle illegal wiedereingereisten und ausreisepflichtigen Straftätern, die aus irgenwelchen Gründen nicht abgeschoben werden können   wäre ein Anfang",1.0,3,7,0
"Erschreckend ist vor allem, dass Rassismus und pauschaler Hass gegen Muslime in den Leserkommentaren der RP sofort gerechtfertigt wird.",0.0,3,7,0
Das Bildungsniveau in Deutschland sinkt immer weiter. Daran ist auch die massive Zuwanderung schuld.,1.0,3,7,0
"Auf einem Plakat steht: "" Wir wollen so leben, wie ihr es durftet"".  Ja, also keine Helikoptereltern mehr, die die Kinder zur Schule bringen, alle handys einkassieren (nur wegen der seltenen Bestandteile und wegen dem Umweltschutz), keine Städtetrips mehr mit den Eltern sind Urlaub an der Ostsee. F>einsehen wird auch nicht mehr geschaut.  Mal sehen, wie die Begeisterung umschlägt. ",0.0,3,7,0
"Es ist sehr passend, danke an den Tontechniker.   I shot the Sheriff but I didn't shoot the deputy.  Oder aus muslimischer Sicht:  Ja, Menschen töten ist haram, aber auf dem Weihnachtsmarkt treiben sich höchstwahrscheinlich keine wahren Gläubigen rum und in irgend einer Sure steht, dass man die deswegen töten darf.  ",1.0,3,7,0
Auf jeden Fall  kann man Rohrpost nicht hacken.,0.0,3,7,0
"Ebensoviele haben noch nicht einmal eine abgeschlossenen Grundschulzeit hinter sich , besonders Frauen, deren Aufgabe es primär war, Kinder in die Welt zu setzen. Alle kommen besonders gerne nach Deutschland, weil man hier relativ gut versorgt wird und die Wirtschaft, besonders im unqualifizierten unteren Lohnbereich sie mit offenen Armen empfängt. Wirklich qualifizierte gehen woanders hin, nicht in dieses Land, das davon träumt, aus Anaphabeten Facharbeiter zu machen.",1.0,3,7,0
"komisch und verklärend ist nur die Tatsache das es wohl eindeutig die bösen Waldbesetzer sind ?? !! Wenn man das weiß, dann kann man doch denen auflauern, festnehmen und einlochen !! Aber warum macht man das nicht ? Oder ist dies mal wieder eine hochgepuschte Nachrichtenlage der Medien ?? ansonsten gibt es ja nicht allzuviel spannendes..............",0.0,3,7,0
Eine Menschenkette bis zum Flieger der alle dann zurück in Heimatland fliegt...,1.0,3,7,0
"Seit wann benötigt man für einen Machtposten irgendwelche Kompetenzen? Politiker, die aus Überzeugung ihr Amt ausüben dem Volk zu dienen kenne ich kaum noch. Im Grunde sind Politiker heute nur noch Blender, die sich gegenseitig zur Macht verhelfen. Wie schnell das geht, kann man gut an der AfD erkennen - die verstehen es ganz hervorragend durch Populismus das Volk zu blenden und dadurch ihre Macht auszubauen... ohne irgendwelche Kompetenzen politik zu machen. ",0.0,3,7,0
"Also zwischen Affenlauten bei schwarzen Fußballern und den Alt-Herren-Aussagen eines Herrn Tönnies, der sicher kein Rassist sein dürfte...da liegen dann doch noch Welten. Meine Empfehlung in alle Richtungen: einfach mal Druck aus dem Kessel nehmen und nicht alles auf die Goldwaage legen oder persönlich nehmen. Man muss nicht gleich jeden ächten, wenn er sich einmal in 20 Jahren im Ton vergreift. ",1.0,3,7,0
"""Der 21-Jährige hatte anschließend in einem emotionalen Instagram-Statement eine ""Hexenjagd"" beklagt""  Die offensichtlich immer noch im Gange ist. Aber die Bild darf bekanntlich eine solche Hetze betreiben. Hätte statt dessen die AfD das Thema angefangen, würde schon längst der Busch brennen wegen ""ekelhaftem Rassismus"".  Dabei hat die Bild schon jede Menge (folgenlose) Rügen etc. für sowas kassiert, darf aber einfach weitermachen, ganz ohne ""runden Tisch gegen BILD"" oder so.",0.0,3,7,0
"Verstörend ist nur, dass dieses Clan-Mitglied auch weiterhin frei ist und Straftaten begeht. Das lösen die schießwütigen Sherrifs in den Südstaaten der USA besser.",1.0,3,7,0
"Hoffentlich denken Sie auch an die Menschlichkeit, wenn es demnächst wieder einmal um die Frage geht, mehr Geld für Soziales auszugeben oder statt dessen die Steuern für Superreiche, Konzerne und Kuponschneider zu senken.",0.0,3,7,0
"Find ich gut. Türkisch und Arabisch noch dazu. Es ist immer von Vorteil, wenn man seine Feinde verstehen kann.",1.0,3,7,0
Die Grünen bekommen ja im ÖRR auch umfassende und für sie kostenlose Wahlwerbung. Kritische Stimmen zum Klima-Thema sucht man dagegen vergebens. ,0.0,3,7,0
Kennen wir noch: Volk ohne Raum. Das kann ja noch heiter werden mit diesem Spinner vom Bosporus..,1.0,3,7,0
"Wenn jetzt unsere Gesetzgebung noch festschreiben will, wie ein Vogelhäuschen auszusehen hat und wo es aufgestellt werden darf oder nicht, sind wir weit genug gekommen. Der gute Tischlermeister hat nur den Stift für den Anflug des Piepmatzes unter dem ""roten Auge"" vergessen. (Kann man aber noch nachbsteln, oder?)",0.0,3,7,0
"Ja, da haben wir wohl scheinbar drei nette Iraker einreisen lassen....Ohne Papiere?? Und einer von ihnen soll bereits als Jugendlicher Sprengstoffattentate verübt haben......und dabei sind Menschen ums Leben gekommen. Ob diese Drei durch die nette Unterstützung in Deutschland - auch finanziell - von ihrem Islamismus und ihrer Radikalität geheilt wurden?? Man kann es nur hoffen!!",1.0,3,7,0
"Sollte es Eberl gelingen Hazzard für ein weiteres Jahr an den Verein zu binden wäre das sein Meisterwerk.  Die Chancen sehe ich bei 10 Prozent.  Wenn er schon verkauft soll er beim BVB einmal nachfragen wie man gute Geschäfte macht. Hier hat er definitiv ein Manko, siehe Dahoud,  TerStegen und Reus.",0.0,3,7,0
"Sure 98, Vers 6. Juden, Christen und Götzendiener kommen in das Höllenfeuer und bleiben ewig darin; denn diese sind die schlechtesten Geschöpfe. ",1.0,3,7,0
Denk ich an Deutschland in der Nacht....,0.0,3,7,0
"Bitte schließen Sie die Kommentarfunktion, da der Täter Migrant ist.",1.0,3,7,0
Spahn greif doch mal in eigene Tasche,0.0,3,7,0
"Integrationsrat fordert.... Was für ein Glück, daß wir keine Räteherrschaft haben.",1.0,3,7,0
"jetzt wird es auch klar weshalb Ducksch keine Tore in Düsseldorf schoß.FF95 sollte mal im Kaufvertrag mit Kiel nachschauen""ab 3 Toren und Ligaverbleib eine Nachzahlung von x Millionen""?",0.0,3,7,0
"Es muß schnellstens eine Anklage gegen Schleswig-Holstein und Hamburg vorbereitet werden, denn die Abkürzung für Schleswig-Holstein ist SH(Sieg Heil) und für HH (Heil Hitler) ist es ebenso angebracht. Es sollten rückwirkend Strafverfahren gegen die Behördenmitarbeiter erlassen werden - soweit diese noch leben",1.0,3,7,0
"Zitat Nummer 3 ist von Franck Rebery, befragt nach der Gefängnisstafte gegen Hoeneß. ",0.0,3,7,0
"In den leerstehenden Gebäude könnten für die Winterzeit Obdachlose untergebracht werden statt Flüchtlinge, denn es sind unsere eigenen Landsleute!",1.0,3,7,0
Oh man... So kann das nie etwas werden! Macht das leben und wohnen in Düsseldorf günstiger und geht genau das PROBLEM endlich mal an. Es wäre wesentlich besser etwas von Grund auf zu beheben anstatt Flickschusterwerk (Lohnzahlung / Arbeitsmarktzugang) zu betreiben. Damit löst man nicht ein Problem sondern verschiebt es lediglich. Es könnte so einfach sein!,0.0,3,7,0
"Meiner Meinung nach war es genau so beabsichtigt.  Nach dem Motto, wir sind alle Brüder, werden sie aufgenommen und versteckt. (unter der Brücke ist ja keiner zu finden)  Oder, wo wurde gerade ein neuer Kindergeldantrag gestellt?? Man bleibt ja gerne im Alter des Straffreienraums.  Ironie aus.  ",1.0,3,7,0
Und von der super Stimmung in UK wo der Guardian herkommt ganz zu Schweigen. Siehe Brexit!,0.0,3,7,0
"Selbst schuld,  eine Woche buchen - 20 Jahre bleiben. Osman...hört sich deutsch an.",1.0,3,7,0
Nichtaufstieg wegen Unvermögen. Das liegt nicht am Trainer.,0.0,3,7,0
"Eingeborene sollte endlich einsehen, dass die alten Zeiten vorbei sind, überlasst die Freibäder den Asylsuchenden als rechtsfreie Räume, da können die unter sich sein.  Bleibt einfach fern, da kann doch nicht so schwer zu verstehen sein.",1.0,3,7,0
"PS: Hängt aber offensichtlich damit zusammen, dass die Befindlichkeiten und das Schicksal von Malochern und Proleten die Grünen noch nie interessiert haben. Sie haben halt nur von deren Leistungen profitiert, als diese den Wirtschaftsaufschwung nach dem Krieg garantiert haben, damit die grünen Günstlinge davon profitieren konnten und es sich in der sozialen Hängematte bequem machen konnten oder mit einem endlos Studium die Zeit verplempern konnten.",0.0,3,7,0
Wir sind doch jetzt schon mit der Integration überfordert.  Wer nicht abschieben kann darf erst garnicht aufnehmen.  Sofort zurück nach Afrika.,1.0,3,7,0
Retten ? Es soll wohl heißen „abholen“.,0.0,3,7,0
"Wir haben bereits genug ungelernte arbeitslose junge Männer in Deutschland, es gelingt leider nicht diese zum Arbeiten zu bewegen.  Wie soll das dann erst mit bildungsfernen jungen Männern aus Afrika und Arabien klappen, die noch nicht einmal die Grundlagen einer zivilisierten Gesellschaft kennen? ",1.0,3,7,0
"Also der Herr Gröhe denkt nach. Ist schon einmal gut. Herr Gröhe hat bei seinem Eintritt in die ""RENTE"" , egal wann, genug Geld zur Verfügung, dank der üppigen Regelungen für unsere Politiker.",0.0,3,7,0
"Marc Dutroux, der ""Kinderschänder von Brabant"", hatte nachgewiesenermaßen Kontakte zu rechtsextremen Kreisen (siehe z. B. Quelle unten). Wäre vielleicht mal ganz interessant zu recherchieren, welche Verbindungen in welche politischen Kreise die ""3 vom Campingplatz"" so hatten.   https://www.profil.at/home/belgien-hinter-gemuesegarten-75651",1.0,3,7,0
"Kunstrasenplätze verbieten? Eher werden Parteispenden verboten.  Ein sehr bekannter Hersteller von Kunstrasen ist ""AstroTurf"" - und zu Astroturf bietet die Wikipedia allerlei Unterhaltsames: https://de.wikipedia.org/wiki/Astroturfing ",0.0,3,7,0
"Familie aus Duisburg kehrt zu ihrem Dreijährigenzu in den Libanon zurück  Wäre mal ehrlicher gewesen und auch nachvollziehbarer. Jaja, ich bin nen Nazi, AFD Wähler und esse auch kleine Kinder.  Klischee? Ja, komplett erfüllt. Das wieviel zehntausendste Mal schon? WANN wird hier endlich der Deutsche Ja Sager wach?",1.0,3,7,0
"Es ist eine respektlose Provokation, dass Seehofer Muslimen Blutwurst servieren lässt. Man stelle ich vor, er würde das bei Juden machen (Blutwurst ist unkoscher), das gäbe einen Riesenskandal.   Es ist davon auszugehen, dass Seehofer das aus Kalkül macht, um fremdenfeindliche Wähler zu begeistern.  Seehofer muss endlich als Innenminister abgesetzt werden, er missbraucht dieses Amt in einem fort.",0.0,3,7,0
"Tja, und da sage später Keiner, er habe nicht gemerkt, wes Geistes Kind dieser umnachtete Neo-Sultan ist. Allerspätestens an der EU-Grenze, weit vor Wien, setzt es wieder Ohrlaschen. Warum lernt denn niemand aus vergangenen Großmachtsphantasien; nicht die Braunen in Deutschland, nicht die Republikaner in den USA, nicht der Möchtegern-Zar,... erschreckend und enttäuschend.",1.0,3,7,0
